Project,Hole,From_m,To_m,Bedding_Confidence,Bedding_Style,Bedding_Bed_Thickness,Bedding_Younging_Direction,Bedding_Angle_TCA,Bedding_Cleavage_Angle,Fabric1_Feature,Fabric1_Confidence,Fabric1_Intensity,Fabric1_Angle_TCA,Fabric2_Feature,Fabric2_Confidence,Fabric2_Intensity,Fabric2_Angle_TCA,Comments,Relog,Logger,Timestamp
GCL,KAD17-072,61,95.81,,,,,,,FOL,HIGH,2,50,,,,,,0,Shiroki,9/12/2017
GCL,KAD17-072,95.81,103,,,,,,,FOL,MOD,2,45,,,,,,0,Shiroki,9/12/2017
GCL,KAD17-072,103,117.35,HIGH,LAM,LAM,,40,,FOL,MOD,3,40,,,,,,0,Shiroki,9/13/2017
GCL,KAD17-072,117.35,135.88,,,,,,,FOL,MOD,2,50,,,,,,0,Shiroki,9/13/2017
GCL,KAD17-072,135.88,139.15,,,,,,,FOL,MOD,2,50,,,,,,0,Shiroki,9/13/2017
GCL,KAD17-072,139.15,149.36,,,,,,,FOL,MOD,3,50,,,,,,0,Shiroki,9/13/2017
GCL,KAD17-072,149.36,152.2,,,,,,,FOL,MOD,4,30,,,,,,0,Shiroki,9/13/2017
GCL,KAD17-072,152.2,155.3,,,,,,,FOL,MOD,3,50,,,,,,0,Shiroki,9/13/2017
GCL,KAD17-072,155.3,165,,,,,,,FOL,MOD,1,50,,,,,,0,Shiroki,9/13/2017
GCL,KAD17-072,165,177,,,,,,,FOL,MOD,2,50,,,,,,0,Shiroki,9/13/2017
GCL,KAD17-072,177,181.93,,,,,,,FOL,MOD,1,50,,,,,,0,Shiroki,9/13/2017
GCL,KAD17-072,181.93,183.32,,,,,,,FOL,HIGH,4,60,,,,,,0,Shiroki,9/13/2017
GCL,KAD17-072,183.32,198.84,HIGH,GRD,LAM,UP,60,,FOL,HIGH,4,60,,,,,,0,Shiroki,9/13/2017
GCL,KAD17-072,198.84,222.41,,,,,,,FOL,HIGH,5,60,,,,,,0,Shiroki,9/13/2017
GCL,KAD17-072,222.41,267.16,,,,,,,FOL,HIGH,4,60,,,,,,0,Shiroki,9/14/2017
GCL,KAD17-072,267.16,278.89,,,,,,,FOL,HIGH,2,60,,,,,,0,Blackwell,9/14/2017
GCL,KAD17-072,278.89,285.07,HIGH,DIF,MED,,80,PLL,FOL,HIGH,3,70,,,,,,0,Blackwell,9/14/2017
GCL,KAD17-072,285.07,291,,,,,,,FOL,HIGH,3,70,,,,,,0,Blackwell,9/14/2017
GCL,KAD17-072,291,294.12,HIGH,GRD,LAM,,80,PLL,FOL,HIGH,3,60,,,,,,0,Blackwell,9/14/2017
GCL,KAD17-072,294.12,297.5,,,,,,,FOL,HIGH,3,75,,,,,,0,Blackwell,9/14/2017
GCL,KAD17-072,297.5,307.38,MOD,LAM,LAM,,60,,FOL,HIGH,3,50,,,,,,0,Shiroki,9/15/2017
GCL,KAD17-072,307.38,308.58,HIGH,LAM,LAM,,60,,,,,,FOL,HIGH,4,60,,0,Shiroki,9/15/2017
GCL,KAD17-072,308.58,330,,,,,,,FOL,HIGH,3,60,,,,,,0,Shiroki,9/15/2017
GCL,KAD17-073,15,34.78,,,,,,,FOL,HIGH,3,65,,,,,Moderate to strong foliation.,0,Andrienko,9/14/2017
GCL,KAD17-073,34.78,41.65,,,,,,,FOL,HIGH,2,60,,,,,Foliation is at 55-65 degrees TCA.,0,Andrienko,9/14/2017
GCL,KAD17-073,41.65,52.86,,,,,,,FOL,HIGH,3,65,,,,,Moderate to strong foliation.,0,Andrienko,9/12/2017
GCL,KAD17-073,52.86,68.7,,,,,,,FOL,HIGH,3,65,,,,,,0,Andrienko,9/13/2017
GCL,KAD17-073,68.7,98.89,,,,,,,FOL,HIGH,4,55,,,,,Moderate to strong foliation at 40-65 degrees TCA.,0,Andrienko,9/14/2017
GCL,KAD17-073,98.89,118.61,,,,,,,FOL,HIGH,3,60,,,,,Weak to moderate foliation.,0,Andrienko,9/14/2017
GCL,KAD17-073,118.61,130.32,,,,,,,FOL,HIGH,2,55,,,,,,0,Andrienko,9/14/2017
GCL,KAD17-073,130.32,146.78,,,,,,,FOL,HIGH,2,60,,,,,,0,Andrienko,9/15/2017
GCL,KAD17-073,146.78,150,,,,,,,FOL,HIGH,2,60,,,,,,0,Andrienko,9/15/2017
GCL,KAD17-074,5.45,30.85,,,,,,,FOL,HIGH,3,65,,,,,Weak to moderate foliation.,0,Andrienko,9/17/2017
GCL,KAD17-074,30.85,38.5,,,,,,,FOL,HIGH,3,65,,,,,Weak to moderate foliation.,0,Andrienko,9/17/2017
GCL,KAD17-074,38.5,52.32,,,,,,,FOL,HIGH,2,65,,,,,,0,Andrienko,9/15/2017
GCL,KAD17-074,52.32,58.86,,,,,,,FOL,HIGH,1,50,,,,,,0,Andrienko,9/15/2017
GCL,KAD17-074,58.86,65.9,,,,,,,FOL,HIGH,2,45,,,,,,0,Andrienko,9/15/2017
GCL,KAD17-074,65.9,71.12,,,,,,,FOL,HIGH,3,60,,,,,Weak to moderate foliation.,0,Andrienko,9/16/2017
GCL,KAD17-074,71.12,86.07,,,,,,,FOL,HIGH,3,60,,,,,Weak to moderate foliation.,0,Andrienko,9/16/2017
GCL,KAD17-074,86.07,95.62,,,,,,,FOL,HIGH,1,60,,,,,,0,Andrienko,9/16/2017
GCL,KAD17-074,95.62,103.49,,,,,,,FOL,HIGH,2,55,,,,,Weak foliation at 50-60 degrees TCA.,0,Andrienko,9/16/2017
GCL,KAD17-074,103.49,133,,,,,,,FOL,HIGH,1,60,,,,,,0,Andrienko,9/16/2017
GCL,KAD17-074,133,136.94,,,,,,,FOL,HIGH,3,60,,,,,Weak to moderate foliation.,0,Andrienko,9/16/2017
GCL,KAD17-074,136.94,141.12,,,,,,,FOL,HIGH,3,65,,,,,Moderate foliation at 60-70 degrees TCA.,0,Andrienko,9/16/2017
GCL,KAD17-074,141.12,153.47,,,,,,,FOL,HIGH,3,60,,,,,,0,Andrienko,9/16/2017
GCL,KAD17-074,153.47,155.07,,,,,,,FOL,HIGH,1,55,,,,,Trace to weak foliation.,0,Andrienko,9/16/2017
GCL,KAD17-074,155.07,230.78,,,,,,,FOL,HIGH,3,55,,,,,Weak to moderate foliation at 50-60 degrees TCA.,0,Andrienko,9/17/2017
GCL,KAD17-074,230.78,249,,,,,,,FOL,HIGH,2,50,,,,,,0,Andrienko,9/17/2017
GCL,KAD17-075,13,16.06,,,,,,,FOL,HIGH,4,60,,,,,,0,Unknown,9/15/2017
GCL,KAD17-075,16.06,20.21,,,,,,,FOL,HIGH,3,50,,,,,,0,Unknown,9/15/2017
GCL,KAD17-075,20.21,23.54,,,,,,,FOL,HIGH,2,80,,,,,,0,Unknown,9/15/2017
GCL,KAD17-075,23.54,36.78,,,,,,,FOL,HIGH,5,30,,,,,,0,Unknown,9/16/2017
GCL,KAD17-075,36.78,38.59,,,,,,,FOL,HIGH,4,70,,,,,,0,Unknown,9/16/2017
GCL,KAD17-075,38.59,57,,,,,,,FOL,HIGH,3,70,,,,,,0,Unknown,9/17/2017
GCL,KAD17-075,57,58,,,,,,,FOL,HIGH,5,50,,,,,,0,Unknown,9/17/2017
GCL,KAD17-075,58,61.31,,,,,,,FOL,HIGH,3,60,,,,,,0,Unknown,9/17/2017
GCL,KAD17-075,61.31,68.8,,,,,,,FOL,HIGH,5,,,,,,"Chlorite, and brown carb are perdominated within this domain.",0,Unknown,9/17/2017
GCL,KAD17-075,68.8,72,,,,,,,FOL,LOW,2,70,,,,,,0,Unknown,9/18/2017
GCL,KAD17-075,76.5,81.66,,,,,,,FOL,HIGH,3,50,,,,,,0,Hoang,9/18/2017
GCL,KAD17-075,81.66,93,,,,,,,OTH,HIGH,NA,,,,,,No core recovered. Void,0,Hoang,9/22/2017
GCL,KAD17-075,93,102.25,,,,,,,FOL,HIGH,3,30,,,,,,0,Hoang,9/22/2017
GCL,KAD17-075,102.25,103.87,,,,,,,OTH,HIGH,NA,,,,,,,0,Hoang,9/22/2017
GCL,KAD17-075,103.87,109.3,,,,,,,FOL,HIGH,4,60,VN,HIGH,3,30,,0,Hoang,9/22/2017
GCL,KAD17-076,4.34,27.58,,,,,,,FOL,MOD,2,20,,,,,,0,Shiroki,9/17/2017
GCL,KAD17-076,27.58,32.13,,,,,,,FOL,HIGH,2,40,,,,,,0,Shiroki,9/17/2017
GCL,KAD17-076,32.13,68.87,,,,,,,FOL,HIGH,3,30,,,,,,0,Shiroki,9/17/2017
GCL,KAD17-076,68.87,165,,,,,,,FOL,HIGH,3,50,,,,,,0,Shiroki,9/18/2017
GCL,KAD17-076,165,168.48,,,,,,,FOL,MOD,5,20,,,,,,0,Shiroki,9/18/2017
GCL,KAD17-076,168.48,170.4,,,,,,,FOL,HIGH,4,50,,,,,,0,Shiroki,9/18/2017
GCL,KAD17-076,170.4,173.48,,,,,,,FOL,HIGH,3,40,,,,,,0,Shiroki,9/18/2017
GCL,KAD17-076,173.48,175.15,,,,,,,FOL,HIGH,4,40,,,,,,0,Shiroki,9/18/2017
GCL,KAD17-076,175.15,177.37,,,,,,,FOL,MOD,4,15,FOL,MOD,4,30,,0,Shiroki,9/18/2017
GCL,KAD17-076,177.37,179.17,,,,,,,FLT,HIGH,3,40,,,,,,0,Shiroki,9/18/2017
GCL,KAD17-076,179.17,202.72,,,,,,,FOL,HIGH,4,50,,,,,,0,Shiroki,9/18/2017
GCL,KAD17-076,202.72,204.8,,,,,,,FLT,HIGH,4,30,FOL,HIGH,4,50,,0,Shiroki,9/18/2017
GCL,KAD17-076,204.8,212.33,,,,,,,FOL,HIGH,4,50,,,,,,0,Shiroki,9/18/2017
GCL,KAD17-076,212.33,212.76,,,,,,,OTH,,NA,,,,,,,0,Shiroki,9/18/2017
GCL,KAD17-076,212.76,219.33,,,,,,,FOL,HIGH,3,40,,,,,,0,Shiroki,9/18/2017
GCL,KAD17-076,219.33,221.08,,,,,,,FOL,LOW,3,30,,,,,,0,Shiroki,9/18/2017
GCL,KAD17-076,221.08,231,,,,,,,FOL,HIGH,4,30,,,,,,0,Shiroki,9/18/2017
GCL,KAD17-076,231,248.87,,,,,,,FOL,HIGH,2,40,,,,,,0,Shiroki,9/19/2017
GCL,KAD17-076,248.87,251.5,,,,,,,FOL,HIGH,4,40,,,,,,0,Shiroki,9/19/2017
GCL,KAD17-076,251.5,256.2,,,,,,,FOL,HIGH,4,10,,,,,,0,Shiroki,9/19/2017
GCL,KAD17-076,256.2,256.57,,,,,,,FOL,HIGH,4,40,,,,,,0,Shiroki,9/19/2017
GCL,KAD17-076,256.57,258.88,,,,,,,FOL,HIGH,2,40,,,,,,0,Shiroki,9/19/2017
GCL,KAD17-076,258.88,263.7,,,,,,,FOL,HIGH,3,30,,,,,,0,Shiroki,9/19/2017
GCL,KAD17-076,263.7,266.1,,,,,,,FOL,HIGH,3,30,,,,,,0,Shiroki,9/19/2017
GCL,KAD17-076,266.1,273,,,,,,,FOL,HIGH,3,30,,,,,,0,Shiroki,9/19/2017
GCL,KAD17-076,273,277.4,,,,,,,FOL,HIGH,4,20,,,,,,0,Shiroki,9/19/2017
GCL,KAD17-076,277.4,279,,,,,,,FOL,HIGH,3,20,,,,,,0,Shiroki,9/19/2017
GCL,KAD17-076,279,281,,,,,,,FOL,HIGH,5,30,,,,,,0,Shiroki,9/19/2017
GCL,KAD17-076,281,287.37,,,,,,,FOL,HIGH,5,10,FOL,MOD,3,50,Foliation 2 (cleavage?) cross-cuts Foliation 1,0,Shiroki,9/20/2017
GCL,KAD17-076,287.37,289.39,,,,,,,OTH,HIGH,4,10,FOL,MOD,5,10,Breccia zone containing angular mm-cm clasts of the Graph-QC-Py UM with QC matrix,0,Shiroki,9/20/2017
GCL,KAD17-076,289.39,298.1,,,,,,,FOL,HIGH,5,10,FOL,MOD,3,50,Foliation 2 (cleavage?) cross-cuts Foliation 1,0,Shiroki,9/20/2017
GCL,KAD17-076,298.1,298.73,,,,,,,OTH,,NA,,,,,,,0,Shiroki,9/20/2017
GCL,KAD17-076,298.73,300,,,,,,,FOL,HIGH,3,40,,,,,,0,Shiroki,9/20/2017
GCL,KAD17-076,300,317.41,,,,,,,FOL,HIGH,3,40,,,,,,0,Shiroki,9/20/2017
GCL,KAD17-076,317.41,320.15,,,,,,,OTH,,NA,,,,,,,0,Shiroki,9/20/2017
GCL,KAD17-076,320.15,323.5,,,,,,,FOL,HIGH,3,30,,,,,,0,Shiroki,9/20/2017
GCL,KAD17-076,323.5,324.67,,,,,,,FOL,HIGH,4,30,,,,,,0,Shiroki,9/21/2017
GCL,KAD17-076,324.67,326.5,,,,,,,OTH,,NA,,,,,,,0,Shiroki,9/21/2017
GCL,KAD17-076,326.5,327.9,,,,,,,FOL,MOD,2,50,,,,,,0,Shiroki,9/21/2017
GCL,KAD17-076,327.9,338.71,,,,,,,OTH,,NA,,,,,,,0,Shiroki,9/22/2017
GCL,KAD17-076,338.71,340.5,,,,,,,FOL,HIGH,4,30,,,,,,0,Shiroki,9/22/2017
GCL,KAD17-076,340.5,354.25,,,,,,,FOL,HIGH,3,30,,,,,,0,Shiroki,9/22/2017
GCL,KAD17-076,354.25,359.09,,,,,,,FOL,HIGH,5,20,,,,,,0,Shiroki,9/23/2017
GCL,KAD17-076,359.09,360.06,,,,,,,FOL,HIGH,4,40,FOL,HIGH,3,30,,0,Hoang,9/23/2017
GCL,KAD17-076,360.06,396,,,,,,,FOL,HIGH,2,50,,,,,,0,Hoang,9/23/2017
GCL,KAD17-076,396,416.41,,,,,,,FOL,HIGH,2,70,,,,,,0,Hoang,9/23/2017
GCL,KAD17-076,416.41,425.49,,,,,,,FOL,HIGH,2,40,,,,,,0,Hoang,9/23/2017
GCL,KAD17-076,425.49,440,,,,,,,FOL,HIGH,3,40,,,,,,0,Hoang,9/24/2017
GCL,KAD17-076,440,447.52,,,,,,,FOL,HIGH,3,30,VN,HIGH,3,10,,0,Hoang,9/24/2017
GCL,KAD17-076,447.52,454.95,HIGH,WVY,THIN,,50,NML,FOL,HIGH,5,40,FOL,HIGH,4,50,,0,Hoang,9/24/2017
GCL,KAD17-076,454.95,462,HIGH,LAM,THIN,,40,NML,FOL,HIGH,4,40,,,,,,0,Hoang,9/24/2017
GCL,KAD17-077,4.96,9.85,,,,,,,FOL,HIGH,2,50,,,,,,0,Andrienko,9/17/2017
GCL,KAD17-077,9.85,14.45,,,,,,,FOL,HIGH,3,50,,,,,,0,Andrienko,9/17/2017
GCL,KAD17-077,14.45,17.74,,,,,,,FOL,HIGH,1,35,,,,,"25 to 45 degrees TCA, trace foliation.",0,Andrienko,9/17/2017
GCL,KAD17-077,17.74,32.18,,,,,,,FOL,HIGH,2,40,,,,,Weak foliation at 30-45 degrees TCA.,0,Andrienko,9/19/2017
GCL,KAD17-077,32.18,38.65,,,,,,,FOL,HIGH,3,60,,,,,,0,Andrienko,9/19/2017
GCL,KAD17-077,38.65,44.33,,,,,,,FOL,HIGH,3,70,,,,,Weak to moderate foliation.,0,Andrienko,9/18/2017
GCL,KAD17-077,44.33,46.66,,,,,,,FOL,HIGH,1,55,,,,,,0,Andrienko,9/18/2017
GCL,KAD17-077,46.66,82,,,,,,,FOL,HIGH,2,65,,,,,,0,Andrienko,9/18/2017
GCL,KAD17-077,82,85.9,,,,,,,FOL,HIGH,3,15,,,,,"Deformed section, with near-parallel TCA foliation 10-20 degrees.",0,Andrienko,9/18/2017
GCL,KAD17-077,85.9,142.56,HIGH,,THIN,,65,,FOL,HIGH,4,65,,,,,"Highly deformed, general foliation is 60-70 degrees TCA. Moderate to strong foliation.",0,Andrienko,9/18/2017
GCL,KAD17-077,142.56,178.94,,,,,,,FOL,HIGH,2,50,FOL,HIGH,3,0,"Deformed, foliation changes from 50 degrees to parallel to TCA 152.93-152.28m depth.",0,Andrienko,9/19/2017
GCL,KAD17-077,178.94,196.08,,,,,,,FOL,HIGH,2,55,,,,,Weak foliation at 50-60 degrees TCA.,0,Andrienko,9/19/2017
GCL,KAD17-077,196.08,208.71,,,,,,,FOL,HIGH,1,60,,,,,,0,Andrienko,9/19/2017
GCL,KAD17-077,208.71,231.52,,,,,,,FOL,HIGH,3,65,,,,,Weak to moderate foliation.,0,Andrienko,9/20/2017
GCL,KAD17-077,231.52,243.94,,,,,,,FOL,HIGH,1,60,,,,,,0,Andrienko,9/20/2017
GCL,KAD17-077,243.94,255.06,,,,,,,FOL,HIGH,3,60,,,,,,0,Andrienko,9/20/2017
GCL,KAD17-077,255.06,278.14,,,,,,,FOL,HIGH,3,50,,,,,,0,Andrienko,9/20/2017
GCL,KAD17-077,278.14,288.38,,,,,,,FOL,HIGH,3,60,,,,,,0,Andrienko,9/20/2017
GCL,KAD17-077,288.38,296.82,,,,,,,FOL,HIGH,3,50,,,,,,0,Andrienko,9/20/2017
GCL,KAD17-077,296.82,298.06,,,,,,,FOL,HIGH,4,60,,,,,,0,Andrienko,9/20/2017
GCL,KAD17-077,298.06,306.17,,,,,,,FOL,HIGH,2,60,,,,,Weak foliation at 50-70 degrees TCA.,0,Andrienko,9/20/2017
GCL,KAD17-077,306.17,327,,,,,,,FOL,HIGH,4,50,,,,,,0,Andrienko,9/20/2017
GCL,KAD17-078,7.65,20.45,HIGH,LAM,THIN,,20,PLL,FOL,HIGH,3,20,,,,,15-20 degrees foliation and bedding TCA.,0,Andrienko,9/22/2017
GCL,KAD17-078,20.45,21.39,,,,,,,FOL,HIGH,2,20,,,,,,0,Andrienko,9/22/2017
GCL,KAD17-078,21.39,27.8,,,,,,,FOL,HIGH,3,30,FOL,HIGH,3,0,Weak to modereate foliation. Foliation 2 is parallel TCA at 22.75 to 23.50m depth; possible transition through a fold.,0,Andrienko,9/22/2017
GCL,KAD17-078,27.8,48.35,,,,,,,FOL,HIGH,3,40,,,,,Weak to moderate foliation.,0,Andrienko,9/22/2017
GCL,KAD17-078,48.35,105.15,,,,,,,FOL,HIGH,3,30,,,,,Moderate to strong foliation at 25-35 degrees TCA.,0,Andrienko,9/22/2017
GCL,KAD17-078,105.15,155.87,,,,,,,FOL,HIGH,2,40,,,,,,0,Andrienko,9/23/2017
GCL,KAD17-078,155.87,162.38,,,,,,,FOL,HIGH,2,40,,,,,,0,Andrienko,9/23/2017
GCL,KAD17-078,162.38,164.09,,,,,,,FOL,HIGH,1,45,,,,,,0,Andrienko,9/23/2017
GCL,KAD17-078,164.09,171.65,,,,,,,FOL,HIGH,3,45,,,,,,0,Andrienko,9/23/2017
GCL,KAD17-078,171.65,203.77,,,,,,,FOL,HIGH,3,50,,,,,,0,Andrienko,9/23/2017
GCL,KAD17-078,203.77,206.4,,,,,,,FOL,HIGH,4,30,,,,,,0,Andrienko,9/23/2017
GCL,KAD17-078,206.4,218.39,,,,,,,FOL,MOD,3,45,,,,,Varying foliation from weak to strong.,0,Andrienko,9/24/2017
GCL,KAD17-078,218.39,241.47,,,,,,,FOL,HIGH,4,40,,,,,,0,Andrienko,9/24/2017
GCL,KAD17-078,241.47,244.5,,,,,,,FOL,HIGH,3,20,,,,,,0,Andrienko,9/24/2017
GCL,KAD17-078,244.5,247.16,,,,,,,FOL,HIGH,3,10,,,,,,0,Andrienko,9/24/2017
GCL,KAD17-078,247.16,248.84,,,,,,,FOL,HIGH,3,35,,,,,,0,Andrienko,9/24/2017
GCL,KAD17-078,248.84,264.86,,,,,,,FOL,HIGH,3,30,,,,,,0,Andrienko,9/24/2017
GCL,KAD17-078,264.86,270.96,,,,,,,FOL,HIGH,3,40,,,,,,0,Andrienko,9/24/2017
GCL,KAD17-078,270.96,274.85,HIGH,LAM,THIN,,35,PLL,FOL,HIGH,4,35,,,,,Moderate to strong foliation. Younging direction was not determined.,0,Andrienko,9/24/2017
GCL,KAD17-078,274.85,280.26,,,,,,,FOL,HIGH,1,45,,,,,,0,Andrienko,9/24/2017
GCL,KAD17-078,280.26,288.78,,,,,,,FOL,HIGH,1,35,,,,,,0,Andrienko,9/24/2017
GCL,KAD17-078,288.78,308.26,,,,,,,FOL,HIGH,2,50,,,,,,0,Andrienko,9/25/2017
GCL,KAD17-078,308.26,328.91,HIGH,LAM,THIN,UP,40,PLL,FOL,HIGH,4,40,,,,,Uphole younging?,0,Andrienko,9/25/2017
GCL,KAD17-078,328.91,345.29,,,,,,,FOL,HIGH,3,30,,,,,,0,Andrienko,9/25/2017
GCL,KAD17-078,345.29,348.3,,,,,,,FOL,HIGH,4,30,,,,,Moderate to strong foliation.,0,Andrienko,9/25/2017
GCL,KAD17-078,348.3,359.45,,,,,,,FOL,HIGH,3,40,,,,,,0,Andrienko,9/26/2017
GCL,KAD17-078,359.45,361.69,,,,,,,FOL,HIGH,4,50,,,,,Moderate to strong foliation.,0,Unknown,9/26/2017
GCL,KAD17-078,361.69,370.44,,,,,,,FOL,HIGH,4,45,,,,,,0,Unknown,9/26/2017
GCL,KAD17-078,370.44,393.2,,,,,,,FOL,HIGH,2,40,,,,,,0,Unknown,9/26/2017
GCL,KAD17-078,393.2,395.72,,,,,,,FOL,HIGH,2,30,,,,,,0,Unknown,9/26/2017
GCL,KAD17-078,395.72,407.63,,,,,,,FOL,HIGH,3,50,,,,,,0,Unknown,9/26/2017
GCL,KAD17-078,407.63,409.87,,,,,,,FOL,HIGH,1,60,,,,,,0,Unknown,9/26/2017
GCL,KAD17-078,409.87,429,HIGH,LAM,THIN,,40,,FOL,HIGH,3,40,,,,,,0,Unknown,9/26/2017
GCL,KAD17-079,17.3,33.26,,,,,,,FOL,HIGH,2,60,,,,,,0,Hoang,9/25/2017
GCL,KAD17-079,33.26,36.64,,,,,,,FLT,HIGH,4,20,,,,,,0,Hoang,9/25/2017
GCL,KAD17-079,36.64,49.28,,,,,,,FOL,HIGH,3,60,MYL,HIGH,3,20,,0,Hoang,9/25/2017
GCL,KAD17-079,49.28,54.46,,,,,,,FLT,HIGH,4,40,FOL,HIGH,3,50,,0,Hoang,9/25/2017
GCL,KAD17-079,54.46,98.94,,,,,,,FOL,HIGH,2,60,FOL,HIGH,2,30,,0,Hoang,9/25/2017
GCL,KAD17-079,98.94,106.64,,,,,,,FOL,HIGH,3,50,FOL,HIGH,2,60,,0,Hoang,9/26/2017
GCL,KAD17-079,106.64,108,,,,,,,FOL,HIGH,4,40,,,,,,0,Hoang,9/26/2017
GCL,KAD17-079,108,108.44,,,,,,,OTH,HIGH,NA,,,,,,Stope (fill),0,Hoang,9/26/2017
GCL,KAD17-079,108.44,110.58,,,,,,,FOL,HIGH,3,20,,,,,,0,Hoang,9/26/2017
GCL,KAD17-079,110.58,124.05,,,,,,,FOL,HIGH,3,40,,,,,,0,Hoang,9/26/2017
GCL,KAD17-079,124.05,149.3,,,,,,,FOL,HIGH,3,45,FOL,HIGH,3,30,,0,Hoang,9/26/2017
GCL,KAD17-079,149.3,150.53,,,,,,,FOL,HIGH,3,50,,,,,,0,Hoang,9/26/2017
GCL,KAD17-079,150.53,155.4,,,,,,,FOL,HIGH,3,45,,,,,,0,Hoang,9/26/2017
GCL,KAD17-079,155.4,156,,,,,,,FOL,HIGH,2,50,,,,,Close to contact.,0,Hoang,9/26/2017
GCL,KAD17-079,156,171.7,,,,,,,FOL,HIGH,3,35,FOL,HIGH,3,70,Fabric foliation 70 degrees is closer to upper contact.,0,Hoang,9/27/2017
GCL,KAD17-079,171.7,177,,,,,,,OTH,HIGH,NA,,,,,,"Void, stope.",0,Hoang,9/27/2017
GCL,KAD17-079,177,201,,,,,,,FOL,HIGH,3,60,,,,,,0,Hoang,9/27/2017
GCL,KAD17-079,201,207,,,,,,,FLT,HIGH,5,10,,,,,,0,Hoang,9/27/2017
GCL,KAD17-079,207,209.05,,,,,,,OTH,HIGH,NA,,,,,,Void stope.,0,Hoang,9/27/2017
GCL,KAD17-079,209.05,213.5,,,,,,,FOL,HIGH,4,50,FOL,HIGH,3,30,,0,Hoang,9/27/2017
GCL,KAD17-079,213.5,216.18,,,,,,,OTH,HIGH,NA,,,,,,Void-Stope.,0,Hoang,9/27/2017
GCL,KAD17-079,216.18,219.97,,,,,,,FOL,HIGH,3,70,,,,,,0,Hoang,9/27/2017
GCL,KAD17-079,219.97,222.87,,,,,,,FOL,HIGH,4,40,,,,,,0,Hoang,9/27/2017
GCL,KAD17-079,222.87,232.27,,,,,,,FOL,HIGH,2,55,,,,,,0,Hoang,9/27/2017
GCL,KAD17-079,232.27,239.66,,,,,,,FOL,HIGH,4,50,FOL,HIGH,4,30,Lower contact has a stronger foliation and mylonitic texture.,0,Hoang,9/27/2017
GCL,KAD17-079,239.66,247.6,,,,,,,FOL,HIGH,3,45,,,,,,0,Hoang,9/27/2017
GCL,KAD17-079,247.6,267.85,,,,,,,FOL,HIGH,4,30,,,,,,0,Hoang,9/28/2017
GCL,KAD17-079,267.85,268.9,,,,,,,FOL,HIGH,5,20,,,,,,0,Hoang,9/28/2017
GCL,KAD17-079,268.9,274.31,,,,,,,FOL,HIGH,4,30,FOL,HIGH,4,10,,0,Hoang,9/28/2017
GCL,KAD17-079,274.31,282.89,,,,,,,FOL,HIGH,4,40,FOL,HIGH,3,35,,0,Hoang,9/28/2017
GCL,KAD17-079,282.89,285.7,HIGH,MSV,MASS,,25,,,,,,,,,,,0,Hoang,9/28/2017
GCL,KAD17-079,285.7,288.89,,,,,,,FOL,HIGH,4,35,FOL,HIGH,3,75,,0,Hoang,9/28/2017
GCL,KAD17-079,288.89,289.58,HIGH,LAM,THIN,,20,NML,,,,,,,,,,0,Hoang,9/28/2017
GCL,KAD17-080,6,15.5,,,,,,,FOL,MOD,3,40,,,,,,0,Henderson,9/25/2017
GCL,KAD17-080,15.5,16.37,,,,,,,FOL,HIGH,2,50,,,,,,0,Henderson,9/25/2017
GCL,KAD17-080,16.37,36.89,,,,,,,FOL,MOD,4,60,,,,,,0,Henderson,9/25/2017
GCL,KAD17-080,36.89,37.48,,,,,,,FOL,MOD,2,60,,,,,,0,Henderson,9/25/2017
GCL,KAD17-080,37.48,55.59,,,,,,,FOL,MOD,2,70,,,,,,0,Henderson,9/25/2017
GCL,KAD17-080,55.59,57.15,,,,,,,FOL,HIGH,0,,,,,,,0,Henderson,9/26/2017
GCL,KAD17-080,57.15,69.72,,,,,,,FOL,MOD,2,30,,,,,,0,Henderson,9/26/2017
GCL,KAD17-080,69.72,77.66,,,,,,,FOL,MOD,2,60,,,,,,0,Henderson,9/26/2017
GCL,KAD17-080,77.66,78.63,,,,,,,FOL,,0,,,,,,,0,Henderson,9/26/2017
GCL,KAD17-080,78.63,85.08,,,,,,,FOL,MOD,2,50,,,,,,0,Henderson,9/26/2017
GCL,KAD17-080,85.08,88.52,,,,,,,FOL,MOD,2,50,,,,,,0,Henderson,9/26/2017
GCL,KAD17-080,88.52,97.58,,,,,,,FOL,MOD,4,50,,,,,,0,Henderson,9/26/2017
GCL,KAD17-080,97.58,113.53,,,,,,,FOL,MOD,3,80,,,,,,0,Henderson,9/26/2017
GCL,KAD17-080,113.53,114.84,,,,,,,FOL,MOD,1,30,,,,,,0,Henderson,9/26/2017
GCL,KAD17-080,114.84,116.63,,,,,,,OTH,,5,,,,,,,0,Henderson,9/26/2017
GCL,KAD17-080,116.63,125,,,,,,,FOL,MOD,1,40,,,,,,0,Henderson,9/27/2017
GCL,KAD17-080,125,128.02,,,,,,,FOL,MOD,0,,,,,,,0,Henderson,9/27/2017
GCL,KAD17-080,128.02,132.83,,,,,,,FOL,MOD,3,80,,,,,,0,Henderson,9/27/2017
GCL,KAD17-080,132.83,134.9,,,,,,,FOL,MOD,0,,,,,,,0,Henderson,9/27/2017
GCL,KAD17-080,134.9,139.23,,,,,,,FOL,HIGH,4,50,,,,,,0,Henderson,9/27/2017
GCL,KAD17-080,139.23,146.2,HIGH,GRD,THIN,UP,50,PLL,,,,,,,,,,0,Henderson,9/27/2017
